------------------------------,--------------------
www.electricblue.eu, Portugal
------------------------------,--------------------
EnvLogger version, T2.4
EnvLogger Viewer version, 6.4
downloading device type, android
device, SM-A047F
device name, Galaxy A04s
downloading mode, manual
------------------------------,--------------------
serial number, 04DE 2900 F655 0A
custom name, IEO2
temperature, degrees Celsius (ºC)
time zone, UTC+0000
sampling resolution, 0.1
samples, 29
time diff [logger-smartphone](sec), 0
lat, 43.465681
long, -3.778842
accuracy (m), 15.5
------------------------------,--------------------
time,temp
2025-08-21 07:37:40,24.2
2025-08-21 07:38:00,24.6
2025-08-21 07:38:20,25.4
2025-08-21 07:38:40,24.7
2025-08-21 07:39:00,23.8
2025-08-21 07:39:20,22.9
2025-08-21 07:39:40,22.2
2025-08-21 07:40:00,21.8
2025-08-21 07:40:20,21.4
2025-08-21 07:40:40,21.1
2025-08-21 07:41:00,20.8
2025-08-21 07:41:20,20.6
2025-08-21 07:41:40,20.5
2025-08-21 07:42:00,20.5
2025-08-21 07:42:20,20.3
2025-08-21 07:42:40,20.2
2025-08-21 07:43:00,20.2
2025-08-21 07:43:20,20.2
2025-08-21 07:43:40,20.2
2025-08-21 07:44:00,20.1
2025-08-21 07:44:20,20.1
2025-08-21 07:44:40,20.1
2025-08-21 07:45:00,20.2
2025-08-21 07:45:20,20.1
2025-08-21 07:45:40,20.1
2025-08-21 07:46:00,20.1
2025-08-21 07:46:20,20.2
2025-08-21 07:46:40,20.2
2025-08-21 07:47:00,NA
