------------------------------,--------------------
www.electricblue.eu, Portugal
------------------------------,--------------------
EnvLogger version, T2.4
EnvLogger Viewer version, 6.5
downloading device type, android
device, 25078RA3EY
device name, REDMI 15C
downloading mode, manual
------------------------------,--------------------
serial number, 043C D700 5E03 0D
custom name, IEO1
temperature, degrees Celsius (?C)
time zone, UTC+0000
sampling resolution, 0.1
samples, 37
time diff [logger-smartphone](sec), -2
lat, 43.465723
long, -3.778932
accuracy (m), 3.2
------------------------------,--------------------
time,temp
2026-06-22 11:15:20,31.0
2026-06-22 11:15:40,31.5
2026-06-22 11:16:00,32.4
2026-06-22 11:16:20,33.3
2026-06-22 11:16:40,33.8
2026-06-22 11:17:00,33.9
2026-06-22 11:17:20,32.5
2026-06-22 11:17:40,30.1
2026-06-22 11:18:00,27.7
2026-06-22 11:18:20,25.7
2026-06-22 11:18:40,24.3
2026-06-22 11:19:00,23.2
2026-06-22 11:19:20,22.4
2026-06-22 11:19:40,21.7
2026-06-22 11:20:00,21.2
2026-06-22 11:20:20,20.9
2026-06-22 11:20:40,20.5
2026-06-22 11:21:00,20.2
2026-06-22 11:21:20,20.1
2026-06-22 11:21:40,20.0
2026-06-22 11:22:00,19.9
2026-06-22 11:22:20,20.0
2026-06-22 11:22:40,19.9
2026-06-22 11:23:00,19.8
2026-06-22 11:23:20,19.7
2026-06-22 11:23:40,19.7
2026-06-22 11:24:00,19.5
2026-06-22 11:24:20,19.6
2026-06-22 11:24:40,19.6
2026-06-22 11:25:00,19.7
2026-06-22 11:25:20,19.8
2026-06-22 11:25:40,20.2
2026-06-22 11:26:00,20.9
2026-06-22 11:26:20,21.5
2026-06-22 11:26:40,22.2
2026-06-22 11:27:00,23.0
2026-06-22 11:27:20,23.7
