------------------------------,--------------------
www.electricblue.eu, Portugal
------------------------------,--------------------
EnvLogger version, T2.4
EnvLogger Viewer version, 6.5
downloading device type, android
device, SM-A047F
device name, A04s de Izaskun
downloading mode, manual
------------------------------,--------------------
serial number, 04DE 2900 F655 0A
custom name, IEO2
temperature, degrees Celsius (?C)
time zone, UTC+0000
sampling resolution, 0.1
samples, 18
time diff [logger-smartphone](sec), -2
lat, 43.465620
long, -3.778257
accuracy (m), 3.5
------------------------------,--------------------
time,temp
2026-02-23 11:31:40,19.6
2026-02-23 11:32:00,19.3
2026-02-23 11:32:20,19.4
2026-02-23 11:32:40,18.4
2026-02-23 11:33:00,17.1
2026-02-23 11:33:20,16.2
2026-02-23 11:33:40,15.4
2026-02-23 11:34:00,14.8
2026-02-23 11:34:20,14.4
2026-02-23 11:34:40,14.1
2026-02-23 11:35:00,13.8
2026-02-23 11:35:20,13.6
2026-02-23 11:35:40,13.4
2026-02-23 11:36:00,13.3
2026-02-23 11:36:20,13.3
2026-02-23 11:36:40,13.2
2026-02-23 11:37:00,13.1
2026-02-23 11:37:20,13.1
